Year,App,Taxon,Class,Order,Family,Genus,Importer,Exporter,Condition,Purpose,Source
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Belgium,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Brazil,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Brazil,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Brazil,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Canada,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Canada,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Switzerland,Germany,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Switzerland,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Switzerland,Netherlands,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Chile,United States of America,live,Commercial,Confiscated or seized specimens
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Chile,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Chile,United States of America,live,Commercial,Confiscated or seized specimens
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,China,Australia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,China,Indonesia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,China,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Costa Rica,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Costa Rica,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Costa Rica,United States of America,live,Commercial,Confiscated or seized specimens
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Costa Rica,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Cyprus,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Czech Republic,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Germany,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Germany,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Denmark,Australia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Denmark,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Dominican Republic,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Algeria,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Egypt,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Spain,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Spain,Indonesia,live,Commercial,Born in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Spain,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Spain,Taiwan,live,Commercial,Bred in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,France,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,France,Indonesia,raw corals,Commercial,Born in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,France,Indonesia,live,Commercial,Born in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,France,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United Kingdom of Great Britain and Northern Ireland,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United Kingdom of Great Britain and Northern Ireland,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Greece,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Guatemala,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Guatemala,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Hong Kong,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Hong Kong,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Israel,Indonesia,live,Commercial,Born in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Israel,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,India,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Iran,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Italy,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Italy,Indonesia,live,Commercial,Born in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Italy,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Jordan,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Japan,Australia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Japan,Fiji,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Japan,Indonesia,carvings,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Japan,Indonesia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Japan,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,South Korea,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Kuwait,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Laos,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Lebanon,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Macau,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Mexico,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Mexico,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Mexico,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Malaysia,Fiji,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Malaysia,Indonesia,raw corals,Commercial,Bred in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Malaysia,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Netherlands,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Norway,Indonesia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Norway,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,New Zealand,Australia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,New Zealand,Fiji,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,New Zealand,Indonesia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,New Zealand,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Peru,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Pakistan,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Poland,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Qatar,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Russian Federation,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Saudi Arabia,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Sweden,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Singapore,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Singapore,Fiji,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,San Marino,Australia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,San Marino,Indonesia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Turkey,Indonesia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Turkey,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Trinidad and Tobago,United States of America,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Taiwan,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,Ukraine,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Australia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Fiji,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Indonesia,live,Educational,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Indonesia,live,Commercial,Bred in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Indonesia,live,Commercial,Born in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Indonesia,live,Commercial,Confiscated or seized specimens
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Indonesia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Malaysia,raw corals,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Malaysia,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Tonga,live,Commercial,Wild
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,United States of America,Taiwan,live,Commercial,Bred in captivity
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,South Africa,Indonesia,live,Commercial,Wild
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,Belgium,Indonesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,Canada,Indonesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,Germany,Federated States of Micronesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,France,Indonesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United Kingdom of Great Britain and Northern Ireland,Federated States of Micronesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,Netherlands,Federated States of Micronesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,Netherlands,Indonesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,Poland,Indonesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Canada,shells,Commercial,Pre-Convention specimens
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Federated States of Micronesia,live,Commercial,Bred in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Federated States of Micronesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Indonesia,live,Commercial,Bred in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Indonesia,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Marshall Islands,shells,Personal,Confiscated or seized specimens
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Philippines,shells,Personal,Confiscated or seized specimens
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Palau,live,Commercial,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Palau,shells,Personal,Born in captivity
2016,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Palau,shells,Personal,Confiscated or seized specimens
2016,II,Hippopus porcellanus,Bivalvia,Veneroida,Tridacnidae,Hippopus,United States of America,Philippines,shells,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,France,Madagascar,specimens,Scientific,Wild
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,Thailand,United States of America,shells,Commercial,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Federated States of Micronesia,meat,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Federated States of Micronesia,meat,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Federated States of Micronesia,shells,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Indonesia,shells,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Marshall Islands,meat,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Marshall Islands,meat,Commercial,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Marshall Islands,meat,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Marshall Islands,meat,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Marshall Islands,shells,Personal,Confiscated or seized specimens
2016,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,United States of America,Philippines,shells,Personal,Confiscated or seized specimens
